method_id	method_label	stratum	resolver	query_id	helpful_id	risk_id	source_path	bounded_top20	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	recall_at_3_after	hsr_at_3_before	hsr_at_3_after	ndcg_at_3_before	ndcg_at_3_after	cleanhit_at_3_before	cleanhit_at_3_after	recall_at_5_before	recall_at_5_after	hsr_at_5_before	hsr_at_5_after	ndcg_at_5_before	ndcg_at_5_after	cleanhit_at_5_before	cleanhit_at_5_after
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_024::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_024::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_024::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	5	3		2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.38685280723454163	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_025::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_025::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_025::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	59	56			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_026::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_026::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_026::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_028::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_028::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_028::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_029::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_029::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_029::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_030::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_030::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_030::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_031::misleading_example::q1	sra_v2_2::bigcodebench_031::misleading_example::helpful	sra_v2_2::bigcodebench_031::misleading_example::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	3			0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.43067655807339306	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_032::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_032::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_032::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_033::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_033::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_033::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_034::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_034::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_034::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_035::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_035::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_035::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_036::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_036::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_036::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	91	96			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_037::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_037::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_037::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	4	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.6309297535714575	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_038::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_038::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_038::poisoned_procedure_clause::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	4	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_039::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_039::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_039::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_040::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_040::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_040::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_041::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_041::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_041::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_042::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_042::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_042::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	3	2		1.0	1.0	1.0	0.0	0.6309297535714575	0.6309297535714575	0.0	1.0	1.0	1.0	1.0	0.0	0.6309297535714575	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_043::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_043::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_043::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_044::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_044::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_044::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_045::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_045::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_045::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	6	3		0.0	1.0	0.0	0.0	0.0	0.5	0.0	1.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.5	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_046::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_046::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_046::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	16	17	9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_047::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_047::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_047::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	20	21	14		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_048::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_048::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_048::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	4	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_049::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_049::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_049::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	5	6	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	1.0	1.0	0.0	0.0	0.38685280723454163	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_050::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_050::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_050::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	40	41	28		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_051::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_051::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_051::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_052::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_052::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_052::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	4	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_053::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_053::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_053::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_054::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_054::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_054::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	6	3		2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_055::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_055::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_055::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_056::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_056::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_056::poisoned_procedure_clause::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	1		1	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.43067655807339306	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_057::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_057::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_057::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	2		2	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.5	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_058::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_058::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_058::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_059::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_059::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_059::poisoned_procedure_clause::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_061::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_061::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_061::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	8	7		3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_062::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_062::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_062::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	6	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_063::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_063::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_063::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_064::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_064::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_064::poisoned_procedure_clause::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_065::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_065::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_065::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	3		2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.43067655807339306	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_066::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_066::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_066::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	16	13			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_067::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_067::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_067::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_068::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_068::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_068::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	6	7	4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.43067655807339306	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_069::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_069::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_069::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	3			0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.43067655807339306	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_070::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_070::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_070::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_071::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_071::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_071::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_072::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_072::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_072::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_073::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_073::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_073::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	10	13			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_074::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_074::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_074::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	3	4	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.5	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_075::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_075::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_075::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_076::wrong_precondition::q1	sra_v2_2::bigcodebench_076::wrong_precondition::helpful	sra_v2_2::bigcodebench_076::wrong_precondition::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_077::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_077::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_077::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_078::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_078::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_078::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	4	3		2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.43067655807339306	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_079::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_079::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_079::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	21	20			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_080::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_080::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_080::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	2	1		1	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.6309297535714575	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_081::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_081::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_081::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	metadata_title	core::sra_v2_2::bigcodebench_082::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_082::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_082::wrong_resource_pointer::execution_risk	fixed_rank_archive:hybrid_lexical_rrf:core	0	8048	1445	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
