method_id	method_label	stratum	query_id	helpful_id	risk_id	target_family	target_family_matches	source_path	selector_mode	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	hsr_at_3_before	ndcg_at_3_before	recall_at_3_after	hsr_at_3_after	ndcg_at_3_after	unmarked_same_family_pressure_at_3_before	unmarked_same_family_pressure_at_3_after	recall_at_5_before	hsr_at_5_before	ndcg_at_5_before	recall_at_5_after	hsr_at_5_after	ndcg_at_5_after	unmarked_same_family_pressure_at_5_before	unmarked_same_family_pressure_at_5_after	recall_at_20_before	hsr_at_20_before	ndcg_at_20_before	recall_at_20_after	hsr_at_20_after	ndcg_at_20_after	unmarked_same_family_pressure_at_20_before	unmarked_same_family_pressure_at_20_after
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_044::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_044::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_044::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_044::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_045::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_045::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_045::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_045::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	4	6	3		0.0	0.0	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.43067655807339306	1.0	0.0	0.5	1.0	1.0	1.0	1.0	0.43067655807339306	1.0	0.0	0.5	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_046::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_046::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_046::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_046::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	16	17	13		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.24465054211822604	1.0	0.0	0.26264953503719357	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_047::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_047::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_047::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_047::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	20	21	16		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.227670248696953	1.0	0.0	0.24465054211822604	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_048::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_048::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_048::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_048::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	3	4	2		1.0	0.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_049::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_049::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_049::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_049::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	5	6	3		0.0	0.0	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.38685280723454163	1.0	0.0	0.5	1.0	1.0	1.0	1.0	0.38685280723454163	1.0	0.0	0.5	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_050::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_050::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_050::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_050::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	40	41	33		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_051::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_051::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_051::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_051::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	4	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_052::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_052::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_052::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_052::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	3	4	2		1.0	0.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_053::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_053::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_053::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_053::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_054::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_054::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_054::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_054::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	6	3		2	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3562071871080222	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_055::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_055::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_055::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_055::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_056::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_056::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_056::poisoned_procedure_clause::execution_risk	family::sra_v2_2::bigcodebench_056::poisoned_procedure_clause	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	4	1		1	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_057::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_057::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_057::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_057::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	3	2		2	1.0	1.0	0.5	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_058::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_058::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_058::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_058::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_059::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_059::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_059::poisoned_procedure_clause::execution_risk	family::sra_v2_2::bigcodebench_059::poisoned_procedure_clause	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_061::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_061::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_061::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_061::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	8	7		4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31546487678572877	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_062::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_062::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_062::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_062::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	3	6	2		1.0	0.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_063::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_063::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_063::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_063::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_064::poisoned_procedure_clause::q1	sra_v2_2::bigcodebench_064::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_064::poisoned_procedure_clause::execution_risk	family::sra_v2_2::bigcodebench_064::poisoned_procedure_clause	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_065::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_065::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_065::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_065::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	4	3		2	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_066::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_066::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_066::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_066::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	16	13		9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.24465054211822604	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_067::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_067::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_067::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_067::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_068::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_068::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_068::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_068::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	6	7	4		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.43067655807339306	1.0	1.0	1.0	1.0	0.3562071871080222	1.0	0.0	0.43067655807339306	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_069::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_069::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_069::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_069::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	4	3		2	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_070::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_070::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_070::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_070::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_071::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_071::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_071::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_071::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_072::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_072::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_072::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_072::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_073::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_073::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_073::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_073::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	10	13	6		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.2890648263178879	1.0	0.0	0.3562071871080222	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_074::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_074::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_074::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_074::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	3	4	2		1.0	0.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_075::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_075::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_075::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_075::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_076::wrong_precondition::q1	sra_v2_2::bigcodebench_076::wrong_precondition::helpful	sra_v2_2::bigcodebench_076::wrong_precondition::execution_risk	family::sra_v2_2::bigcodebench_076::wrong_precondition	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_077::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_077::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_077::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_077::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_078::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_078::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_078::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_078::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	4	3		2	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43067655807339306	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_079::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_079::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_079::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_079::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	21	20		11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_080::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_080::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_080::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_080::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_081::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_081::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_081::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_081::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_082::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_082::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_082::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_082::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_083::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_083::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_083::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_083::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_084::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_084::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_084::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_084::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_085::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_085::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_085::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_085::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	2	1		1	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6309297535714575	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_086::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_086::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_086::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_086::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	13	12		8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.26264953503719357	0.0	1.0	0.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	core	core::sra_v2_2::bigcodebench_087::wrong_resource_pointer::q1	sra_v2_2::bigcodebench_087::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_087::wrong_resource_pointer::execution_risk	family::sra_v2_2::bigcodebench_087::wrong_resource_pointer	1	fixed_rank_archive:hybrid_lexical_rrf:core	released_family_full_pool_recomputed	8048	7354	6	5		3	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3562071871080222	0.0	1.0	0.0	1.0	1.0
