method_id	query_case_id	rank	candidate_id	score	candidate_role
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_007::wrong_resource_pointer::helpful	1.9342353343963623	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	4	skillret::f8cd829b-1e29-4cd8-8d21-0d24e8c1281a	1.6722286939620972	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	5	skillret::fcdfb0be-b800-4457-88d1-91e89f0a3cbd	1.3574261665344238	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	6	skillret::3c26ea7b-59e7-4beb-af57-80d5753778ff	1.11261785030365	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	7	skillret::765fc5f7-4ded-483e-812c-81abf8fc940c	0.5342506766319275	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_102::wrong_resource_pointer::execution_risk	-0.3462945222854614	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	9	sra_v2_2::bigcodebench_083::wrong_resource_pointer::helpful	-0.7828177213668823	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	10	sra_v2_2::bigcodebench_102::wrong_resource_pointer::helpful	-1.1551527976989746	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	11	skillret::888117c3-4678-4371-9443-212e2c3e58c7	-1.2194507122039795	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	12	sra_v2_2::bigcodebench_077::wrong_resource_pointer::helpful	-1.4364774227142334	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	13	sra_v2_2::bigcodebench_083::wrong_resource_pointer::execution_risk	-1.5850008726119995	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	14	skillret::350284ff-cf70-42d1-a607-9148c568545a	-1.8835636377334595	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	15	sra_v2_2::bigcodebench_077::wrong_resource_pointer::execution_risk	-2.0346574783325195	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	16	skillret::76d3bc58-1295-44b4-ac92-30295cac13c3	-2.2815463542938232	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	17	skillret::2bf49b6e-7739-4bf8-8046-99085156552d	-2.3787198066711426	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	18	sra_v2_2::bigcodebench_023::wrong_resource_pointer::execution_risk	-3.038586139678955	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	19	skillret::b88cb8fa-6564-4dc1-8d5a-3d17a83216f1	-3.9238996505737305	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_007::wrong_resource_pointer::q1	20	skillret::defa2107-0afb-4a0a-a804-f272fbafbaa7	-3.9700803756713867	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	1	sra_v2_2::theoremqa_173::wrong_precondition::execution_risk	2.932910442352295	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	2	sra_v2_2::theoremqa_173::wrong_precondition::helpful	2.8142013549804688	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_008::wrong_resource_pointer::helpful	1.7889292240142822	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	4	sra_v2_2::bigcodebench_008::wrong_resource_pointer::execution_risk	1.5471419095993042	risk
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	5	sra_v2_2::bigcodebench_006::wrong_resource_pointer::execution_risk	1.4588450193405151	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	6	sra_v2_2::bigcodebench_006::wrong_resource_pointer::helpful	1.0748127698898315	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	7	sra_v2_2::bigcodebench_013::wrong_resource_pointer::helpful	0.6044338941574097	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_013::wrong_resource_pointer::execution_risk	0.5880109071731567	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	9	sra_v2_2::theoremqa_056::wrong_precondition::execution_risk	0.15718230605125427	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	10	sra_v2_2::bigcodebench_024::wrong_resource_pointer::helpful	-0.08210249245166779	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	11	sra_v2_2::bigcodebench_028::wrong_resource_pointer::execution_risk	-0.11516954004764557	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	12	sra_v2_2::bigcodebench_024::wrong_resource_pointer::execution_risk	-0.17372959852218628	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	13	sra_v2_2::theoremqa_056::wrong_precondition::helpful	-0.2789672315120697	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	14	sra_v2_2::bigcodebench_029::wrong_resource_pointer::helpful	-1.3913278579711914	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	15	sra_v2_2::bigcodebench_028::wrong_resource_pointer::helpful	-1.742024302482605	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	16	skillret::2db1e16f-bab8-4da1-8785-b4257098faa8	-2.1023435592651367	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	17	skillsbench_v2_2::3d-scan-calc::wrong_resource_pointer::helpful	-4.00991153717041	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	18	skillsbench_v2_2::pptx-reference-formatting::wrong_resource_pointer::helpful	-4.377526760101318	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	19	skillret::597da8ac-4193-4842-b522-1c8b3f99dd5e	-4.82633113861084	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_008::wrong_resource_pointer::q1	20	skillret::dbac7a0f-1f50-4722-b839-286cef0036a8	-5.3437933921813965	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	1	sra_v2_2::bigcodebench_094::wrong_resource_pointer::helpful	2.7181553840637207	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	2	sra_v2_2::bigcodebench_094::wrong_resource_pointer::execution_risk	2.5484459400177	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_001::wrong_resource_pointer::execution_risk	1.9774185419082642	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	4	sra_v2_2::bigcodebench_009::wrong_resource_pointer::execution_risk	1.8964118957519531	risk
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	5	sra_v2_2::bigcodebench_012::wrong_resource_pointer::helpful	1.7666356563568115	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	6	sra_v2_2::bigcodebench_001::wrong_resource_pointer::helpful	1.5546107292175293	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	7	sra_v2_2::bigcodebench_009::wrong_resource_pointer::helpful	1.432928204536438	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_020::wrong_resource_pointer::helpful	1.414178490638733	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	9	sra_v2_2::bigcodebench_012::wrong_resource_pointer::execution_risk	1.3802385330200195	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	10	sra_v2_2::bigcodebench_138::wrong_resource_pointer::execution_risk	1.2620325088500977	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	11	sra_v2_2::bigcodebench_138::wrong_resource_pointer::helpful	1.0934433937072754	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	12	sra_v2_2::bigcodebench_035::wrong_resource_pointer::execution_risk	1.078619122505188	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	13	sra_v2_2::bigcodebench_045::wrong_resource_pointer::helpful	1.0005335807800293	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	14	sra_v2_2::bigcodebench_029::wrong_resource_pointer::execution_risk	0.8751266002655029	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	15	sra_v2_2::bigcodebench_035::wrong_resource_pointer::helpful	0.8223681449890137	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	16	sra_v2_2::bigcodebench_071::wrong_resource_pointer::helpful	0.6779937148094177	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	17	sra_v2_2::bigcodebench_029::wrong_resource_pointer::helpful	0.6495326161384583	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	18	sra_v2_2::bigcodebench_077::wrong_resource_pointer::helpful	0.2704882025718689	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	19	skillret::cebb8e9f-597b-487d-b029-e8643f758be7	-0.13384780287742615	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_009::wrong_resource_pointer::q1	20	skillret::dd427af5-f9e0-4aa8-aa0a-b5bc06381ec3	-0.9464011192321777	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	1	sra_v2_2::bigcodebench_010::wrong_resource_pointer::helpful	3.693849563598633	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	2	sra_v2_2::bigcodebench_010::wrong_resource_pointer::execution_risk	3.100778579711914	risk
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_018::wrong_resource_pointer::execution_risk	2.9958364963531494	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	4	sra_v2_2::bigcodebench_018::wrong_resource_pointer::helpful	2.864072799682617	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	5	sra_v2_2::bigcodebench_007::wrong_resource_pointer::helpful	2.740015983581543	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	6	sra_v2_2::bigcodebench_026::wrong_resource_pointer::execution_risk	2.653329849243164	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	7	sra_v2_2::bigcodebench_007::wrong_resource_pointer::execution_risk	2.5965027809143066	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_049::wrong_resource_pointer::helpful	2.3536815643310547	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	9	sra_v2_2::bigcodebench_049::wrong_resource_pointer::execution_risk	2.2415924072265625	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	10	skillret::64f16153-619e-453a-a882-314ab6b0d98e	2.125594139099121	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	11	sra_v2_2::bigcodebench_129::wrong_resource_pointer::execution_risk	1.5313494205474854	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	12	sra_v2_2::bigcodebench_129::wrong_resource_pointer::helpful	1.206801176071167	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	13	skillret::6a2df0d3-804d-447b-83a4-e66831006dc1	0.9580462574958801	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	14	skillret::2bf49b6e-7739-4bf8-8046-99085156552d	0.1837843656539917	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	15	skillret::d390c5be-322f-4b71-8d67-8fac92c2961c	0.057668544352054596	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	16	skillret::8cebe03d-16d6-4e5e-9265-20d780a3413b	-0.5674917697906494	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	17	skillret::594a5cea-b6e7-473a-8d70-47e80d41d12f	-0.7869055867195129	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	18	skillret::49b1fe3c-3335-4e84-8e55-ba8a63b67a12	-1.7535550594329834	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	19	skillret::b3b214f8-4465-48fc-a4a1-d3214e148202	-2.761528968811035	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_010::wrong_resource_pointer::q1	20	skillret::b84fa95d-a8dd-420e-bc51-20732fd37cc0	-5.600880146026611	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	1	sra_v2_2::bigcodebench_015::wrong_resource_pointer::helpful	0.9228751063346863	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	2	sra_v2_2::bigcodebench_011::wrong_resource_pointer::helpful	0.357519268989563	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_011::wrong_resource_pointer::execution_risk	0.17225752770900726	risk
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	4	skillret::a852c7f3-a762-494b-94b9-36e2d0dc4ec4	-0.37003690004348755	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	5	sra_v2_2::bigcodebench_073::wrong_resource_pointer::helpful	-0.5251901149749756	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	6	sra_v2_2::bigcodebench_073::wrong_resource_pointer::execution_risk	-0.5327098965644836	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	7	sra_v2_2::bigcodebench_137::wrong_resource_pointer::execution_risk	-0.7942559719085693	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_022::wrong_resource_pointer::execution_risk	-0.814155101776123	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	9	sra_v2_2::bigcodebench_022::wrong_resource_pointer::helpful	-1.013906717300415	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	10	sra_v2_2::bigcodebench_137::wrong_resource_pointer::helpful	-1.1291035413742065	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	11	sra_v2_2::bigcodebench_138::wrong_resource_pointer::execution_risk	-1.829988956451416	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	12	sra_v2_2::bigcodebench_138::wrong_resource_pointer::helpful	-1.8415123224258423	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	13	sra_v2_2::bigcodebench_001::wrong_resource_pointer::execution_risk	-1.8956732749938965	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	14	sra_v2_2::bigcodebench_001::wrong_resource_pointer::helpful	-2.1732635498046875	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	15	sra_v2_2::bigcodebench_028::wrong_resource_pointer::helpful	-2.191784381866455	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	16	sra_v2_2::bigcodebench_028::wrong_resource_pointer::execution_risk	-2.224540948867798	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	17	sra_v2_2::bigcodebench_079::wrong_resource_pointer::execution_risk	-2.8575854301452637	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	18	sra_v2_2::bigcodebench_029::wrong_resource_pointer::execution_risk	-4.191434383392334	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	19	sra_v2_2::bigcodebench_096::poisoned_procedure_clause::helpful	-4.237988471984863	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_011::wrong_resource_pointer::q1	20	sra_v2_2::bigcodebench_029::wrong_resource_pointer::helpful	-4.660011291503906	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	1	sra_v2_2::bigcodebench_127::wrong_resource_pointer::execution_risk	3.2997918128967285	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	2	sra_v2_2::bigcodebench_127::wrong_resource_pointer::helpful	3.1260557174682617	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	3	sra_v2_2::bigcodebench_009::wrong_resource_pointer::execution_risk	3.0443241596221924	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	4	sra_v2_2::bigcodebench_009::wrong_resource_pointer::helpful	3.0379161834716797	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	5	sra_v2_2::bigcodebench_012::wrong_resource_pointer::execution_risk	2.7534518241882324	risk
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	6	sra_v2_2::bigcodebench_012::wrong_resource_pointer::helpful	2.5792770385742188	helpful
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	7	sra_v2_2::bigcodebench_116::wrong_resource_pointer::helpful	1.6011128425598145	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	8	sra_v2_2::bigcodebench_116::wrong_resource_pointer::execution_risk	1.4911890029907227	unlabeled_candidate
bge_m3_bge_reranker	core::sra_v2_2::bigcodebench_012::wrong_resource_pointer::q1	9	skillret::cbe540da-cb78-48ab-b45f-01a3638b1255	1.4365991353988647	unlabeled_candidate
