unit_id	stratum	difficulty_rung	domain	source_unit_id	query_case_count	blind_gate_status	oracle_gate_status	leakage_flag	role_flip	final_admission_status	judge_or_gate_surface	evidence_summary
core::sra_v2_2::bigcodebench_085::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_085::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_086::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_086::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_087::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_087::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_088::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_088::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_089::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_089::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_090::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_090::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_091::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_091::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_092::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_092::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_093::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_093::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_094::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_094::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_095::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_095::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_096::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_096::poisoned_procedure_clause	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_097::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_097::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_098::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_098::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_099::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_099::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_100::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_100::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_101::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_101::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_102::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_102::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_103::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_103::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_104::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_104::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_105::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_105::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_106::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_106::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_107::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_107::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_108::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_108::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_109::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_109::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_110::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_110::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_111::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_111::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_112::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_112::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_113::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_113::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_114::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_114::poisoned_procedure_clause	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_115::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_115::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_116::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_116::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_117::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_117::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_118::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_118::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_119::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_119::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::bigcodebench_120::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	sra_v2_2::bigcodebench_120::poisoned_procedure_clause	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
